dataset_id,n_patients,n_patients_level,median_survival_time,median_survival_time_level,censoring_rate,censoring_rate_level,max_follow_up_time,risk_table
piecewise_low_high_high_2_1,35,low,34.87823093315005,high,0.5344432500818361,high,36.0,"[35, 32, 27, 27, 24, 21, 17, 14, 9, 6]"
piecewise_low_high_high_3_0,52,low,38.715765034853725,high,0.7349959786173381,high,36.0,"[52, 48, 45, 41, 34, 22, 20, 16, 12, 9]"
piecewise_low_high_high_3_1,58,low,35.98082404171707,high,0.6676554448867419,high,36.0,"[58, 53, 49, 41, 34, 30, 26, 19, 16, 10]"
piecewise_low_high_high_4_0,36,low,27.3066282428642,high,0.6253188327527935,high,36.0,"[36, 34, 33, 30, 26, 24, 20, 18, 12, 11, 6, 4]"
piecewise_low_high_high_4_1,49,low,30.824993175727435,high,0.7078897834497624,high,36.0,"[49, 44, 40, 36, 27, 18, 16, 11, 8, 3]"
piecewise_low_high_high_5_0,47,low,32.359838668277035,high,0.6342577629340626,high,36.0,"[47, 41, 37, 32, 27, 25, 22, 16, 13, 7]"
piecewise_low_high_high_5_1,47,low,33.75557041224156,high,0.8785350061635339,high,36.0,"[47, 39, 32, 29, 23, 19, 16, 14, 8, 2]"
piecewise_low_high_high_6_0,56,low,35.78178195611098,high,0.6909909259877168,high,36.0,"[56, 47, 40, 34, 31, 31, 27, 22, 15, 10]"
piecewise_low_high_high_6_1,32,low,39.394024190733845,high,0.672972704384987,high,36.0,"[32, 30, 28, 23, 21, 17, 13, 11, 10, 6]"
piecewise_low_high_high_7_0,52,low,33.80658382403488,high,0.7481733297380084,high,36.0,"[52, 43, 36, 31, 26, 24, 20, 14, 10, 2]"
piecewise_low_high_high_7_1,47,low,38.970817342347935,high,0.8222001115474433,high,36.0,"[47, 38, 33, 31, 25, 19, 14, 11, 9, 7]"
piecewise_low_high_high_8_0,40,low,31.135977922911902,high,0.7158219639888113,high,36.0,"[40, 36, 27, 27, 23, 17, 11, 8, 3, 1]"
piecewise_low_high_high_8_1,37,low,31.987717257956596,high,0.602590406118431,high,36.0,"[37, 33, 27, 22, 18, 17, 14, 10, 4, 2]"
piecewise_low_high_high_9_0,43,low,40.411631140506216,high,0.5689266654232421,high,36.0,"[43, 39, 38, 37, 33, 33, 23, 20, 15, 13]"
piecewise_low_high_high_9_1,42,low,42.774865393502935,high,0.7249674993500628,high,36.0,"[42, 40, 38, 36, 31, 25, 18, 12, 9, 7]"
piecewise_medium_low_low_0_0,203,medium,4.838115690500621,low,0.06465821353130327,low,36.0,"[203, 188, 180, 164, 138, 95, 16, 6, 6, 0]"
piecewise_medium_low_low_0_1,200,medium,6.081895170296932,low,0.04761738693480293,low,36.0,"[200, 189, 182, 173, 159, 138, 111, 36, 8, 6, 6, 0]"
piecewise_medium_low_low_1_0,200,medium,7.4576646275426155,low,0.0666969719209075,low,36.0,"[200, 192, 189, 184, 180, 156, 132, 103, 58, 12, 2, 2, 2, 1, 0]"
piecewise_medium_low_low_1_1,159,medium,6.601707579561635,low,0.07318672178734964,low,36.0,"[159, 154, 149, 142, 133, 113, 92, 52, 7, 2, 2, 2, 0]"
piecewise_medium_low_low_2_0,145,medium,6.40722503871254,low,0.06131694681923091,low,36.0,"[145, 139, 132, 127, 115, 98, 81, 34, 8, 1, 1, 1, 0]"
piecewise_medium_low_low_2_1,192,medium,4.724669983434243,low,0.08770832399082608,low,36.0,"[192, 179, 170, 152, 120, 64, 11, 1, 1, 0]"
piecewise_medium_low_low_3_0,217,medium,5.652548472127634,low,0.03547639436967049,low,36.0,"[217, 210, 205, 192, 166, 142, 74, 9, 1, 1, 0]"
piecewise_medium_low_low_3_1,185,medium,6.16575027122977,low,0.018382747926229022,low,36.0,"[185, 181, 178, 170, 155, 127, 98, 25, 3, 1, 1, 0]"
piecewise_medium_low_low_4_0,203,medium,6.233694615646126,low,0.04423930105927116,low,36.0,"[203, 199, 191, 183, 171, 154, 125, 42, 8, 3, 3, 0]"
piecewise_medium_low_low_4_1,183,medium,7.714432669868553,low,0.049212205574970205,low,36.0,"[183, 179, 177, 172, 164, 153, 140, 114, 85, 30, 7, 3, 3, 3, 0]"
piecewise_medium_low_low_5_0,197,medium,4.827563192293539,low,0.06317519091781242,low,36.0,"[197, 187, 172, 161, 129, 73, 8, 4, 4, 0]"
piecewise_medium_low_low_5_1,198,medium,5.3978531453349,low,0.043800943004545144,low,36.0,"[198, 189, 175, 170, 142, 114, 40, 5, 4, 4, 0]"
piecewise_medium_low_low_6_0,219,medium,7.261359951960619,low,0.0331967867738613,low,36.0,"[219, 215, 210, 203, 189, 169, 145, 115, 58, 16, 6, 5, 5, 0]"
piecewise_medium_low_low_6_1,240,medium,7.425412072561861,low,0.05054389449925442,low,36.0,"[240, 234, 229, 219, 208, 184, 159, 132, 74, 18, 6, 5, 5, 5, 0]"
piecewise_medium_low_low_7_0,134,medium,4.533882103333742,low,0.022485535351952187,low,36.0,"[134, 124, 122, 104, 83, 30, 3, 2, 0]"
piecewise_medium_low_low_7_1,121,medium,5.912460124961977,low,0.060693477381974316,low,36.0,"[121, 114, 106, 103, 91, 78, 53, 9, 3, 2, 2, 0]"
piecewise_medium_low_low_8_0,232,medium,6.330096189925842,low,0.04594144731813191,low,36.0,"[232, 225, 216, 204, 185, 156, 121, 44, 9, 5, 4, 4, 0]"
piecewise_medium_low_low_8_1,223,medium,7.251391564578574,low,0.062329549273994964,low,36.0,"[223, 216, 211, 200, 189, 164, 140, 103, 41, 12, 5, 5, 4, 0]"
piecewise_medium_low_low_9_0,178,medium,5.5424037490726175,low,0.05175390913693162,low,36.0,"[178, 171, 167, 158, 136, 112, 51, 6, 4, 4, 0]"
piecewise_medium_low_low_9_1,195,medium,4.395514160294682,low,0.0594283323813988,low,36.0,"[195, 186, 176, 154, 118, 29, 6, 4, 0]"
piecewise_medium_low_medium_0_0,196,medium,5.69382738054024,low,0.3282869492861666,medium,36.0,"[196, 177, 162, 148, 129, 102, 56, 11, 5, 5, 5, 0]"
piecewise_medium_low_medium_0_1,230,medium,5.122656139556392,low,0.26939431900158345,medium,36.0,"[230, 207, 185, 166, 133, 104, 24, 6, 5, 4, 0]"
piecewise_medium_low_medium_1_0,157,medium,5.4682806017695444,low,0.25650782022764057,medium,36.0,"[157, 143, 130, 120, 98, 77, 29, 5, 2, 2, 0]"
piecewise_medium_low_medium_1_1,255,medium,4.5183160941788305,low,0.3815556743088574,medium,36.0,"[255, 221, 196, 145, 109, 34, 2, 2, 0]"
piecewise_medium_low_medium_2_0,201,medium,4.066551340066699,low,0.24232442483960784,medium,36.0,"[201, 171, 147, 117, 81, 10, 1, 1, 0]"
piecewise_medium_low_medium_2_1,212,medium,6.964009491076295,low,0.3836915333474275,medium,36.0,"[212, 192, 174, 159, 141, 118, 90, 74, 18, 4, 0]"
piecewise_medium_low_medium_3_0,223,medium,7.37792490444035,low,0.3339143700870438,medium,36.0,"[223, 207, 191, 178, 160, 136, 115, 86, 38, 9, 1, 1, 1, 0]"
piecewise_medium_low_medium_3_1,180,medium,7.409715137326551,low,0.33361163093205615,medium,36.0,"[180, 171, 161, 154, 136, 107, 87, 65, 33, 9, 1, 1, 1, 1, 0]"
piecewise_medium_low_medium_4_0,230,medium,3.126094231187461,low,0.37798268543396396,medium,36.0,"[230, 192, 151, 100, 6, 2, 0]"
piecewise_medium_low_medium_4_1,216,medium,3.874444418351314,low,0.3491903742677669,medium,36.0,"[216, 189, 163, 134, 72, 6, 2, 0]"
piecewise_medium_low_medium_5_0,149,medium,6.892258010598875,low,0.31478472220653747,medium,36.0,"[149, 134, 122, 109, 103, 83, 73, 47, 12, 3, 2, 2, 2, 0]"
piecewise_medium_low_medium_5_1,232,medium,5.9777906746252185,low,0.3120468273796489,medium,36.0,"[232, 203, 181, 169, 144, 113, 74, 14, 2, 2, 2, 0]"
piecewise_medium_low_medium_6_0,183,medium,6.56067198491982,low,0.32354582429470097,medium,36.0,"[183, 167, 153, 138, 125, 100, 83, 50, 10, 6, 5, 5, 0]"
piecewise_medium_low_medium_6_1,224,medium,6.762029748655164,low,0.3703513155059229,medium,36.0,"[224, 204, 188, 175, 153, 125, 104, 78, 19, 6, 4, 4, 0]"
piecewise_medium_low_medium_7_0,150,medium,5.607120247029097,low,0.30334609213613745,medium,36.0,"[150, 134, 125, 116, 93, 70, 30, 5, 3, 3, 0]"
piecewise_medium_low_medium_7_1,214,medium,5.919304150786757,low,0.1845582489573914,medium,36.0,"[214, 194, 178, 170, 147, 126, 94, 20, 4, 2, 1, 0]"
piecewise_medium_low_medium_8_0,155,medium,4.761428462878921,low,0.3068201065428472,medium,36.0,"[155, 139, 124, 107, 84, 39, 7, 4, 3, 0]"
piecewise_medium_low_medium_8_1,204,medium,6.837940836654306,low,0.34385187919111226,medium,36.0,"[204, 190, 176, 157, 135, 106, 88, 52, 14, 2, 1, 1, 1, 0]"
piecewise_medium_low_medium_9_0,206,medium,5.399530736333419,low,0.3382125678665783,medium,36.0,"[206, 185, 171, 148, 120, 86, 26, 6, 3, 3, 0]"
piecewise_medium_low_medium_9_1,196,medium,4.531752371832068,low,0.2997195722408576,medium,36.0,"[196, 171, 154, 125, 96, 35, 3, 3, 0]"
piecewise_medium_low_high_0_0,254,medium,6.755403356402917,low,0.5898428657733212,high,36.0,"[254, 231, 202, 179, 143, 112, 88, 58, 18, 6, 6, 6, 0]"
piecewise_medium_low_high_0_1,216,medium,6.100773644594542,low,0.7053403273202354,high,36.0,"[216, 190, 161, 128, 109, 71, 44, 15, 4, 3, 3, 0]"
piecewise_medium_low_high_1_0,262,medium,6.405347665754976,low,0.6499490082045982,high,36.0,"[262, 225, 192, 167, 131, 96, 61, 28, 5, 2, 2, 2, 0]"
piecewise_medium_low_high_1_1,224,medium,5.600402603481455,low,0.5965424600577302,high,36.0,"[224, 190, 161, 135, 105, 76, 32, 7, 2, 2, 0]"
piecewise_medium_low_high_2_0,192,medium,5.357288947133707,low,0.7824882979295273,high,36.0,"[192, 151, 120, 93, 62, 38, 11, 1, 0]"
piecewise_medium_low_high_2_1,216,medium,7.8848772146492685,low,0.6938875669002121,high,36.0,"[216, 185, 162, 140, 120, 103, 80, 65, 40, 12, 2, 0]"
piecewise_medium_low_high_3_0,203,medium,6.182194310863879,low,0.7234402857876625,high,36.0,"[203, 168, 137, 112, 87, 60, 39, 7, 1, 0]"
piecewise_medium_low_high_3_1,241,medium,7.270730383693212,low,0.809806220702693,high,36.0,"[241, 195, 165, 134, 109, 82, 55, 39, 7, 1, 0]"
piecewise_medium_low_high_4_0,191,medium,4.962013368368596,low,0.664808226544853,high,36.0,"[191, 157, 131, 102, 72, 39, 7, 1, 1, 0]"
piecewise_medium_low_high_4_1,221,medium,3.2894701158445394,low,0.597025403940836,high,36.0,"[221, 176, 123, 70, 10, 1, 0]"
piecewise_medium_low_high_5_0,203,medium,5.885616340205617,low,0.6983800288338148,high,36.0,"[203, 160, 132, 112, 84, 59, 33, 5, 2, 2, 2, 0]"
piecewise_medium_low_high_5_1,215,medium,5.968574503494514,low,0.6783531332694189,high,36.0,"[215, 179, 139, 121, 94, 65, 37, 8, 1, 1, 1, 0]"
piecewise_medium_low_high_6_0,229,medium,4.880857067356717,low,0.747781233056012,high,36.0,"[229, 187, 148, 111, 71, 34, 5, 3, 2, 0]"
piecewise_medium_low_high_6_1,178,medium,7.1722134672219475,low,0.687745967901009,high,36.0,"[178, 152, 140, 118, 100, 74, 58, 37, 16, 8, 4, 2, 2, 0]"
piecewise_medium_low_high_7_0,166,medium,4.7637271550097635,low,0.6155013531172102,high,36.0,"[166, 134, 110, 84, 57, 25, 4, 3, 2, 0]"
piecewise_medium_low_high_7_1,201,medium,5.244109706778204,low,0.6541519277766206,high,36.0,"[201, 164, 140, 112, 77, 49, 14, 1, 1, 0]"
piecewise_medium_low_high_8_0,192,medium,7.405814681002663,low,0.6265998927607219,high,36.0,"[192, 172, 156, 130, 107, 84, 65, 39, 16, 3, 1, 1, 1, 1, 0]"
piecewise_medium_low_high_8_1,207,medium,6.00267847884612,low,0.6302342199033878,high,36.0,"[207, 176, 148, 118, 90, 77, 51, 13, 5, 5, 3, 0]"
piecewise_medium_low_high_9_0,196,medium,6.65997468322864,low,0.6148230641757056,high,36.0,"[196, 163, 141, 126, 104, 84, 69, 32, 9, 4, 3, 3, 0]"
piecewise_medium_low_high_9_1,182,medium,4.730515958353771,low,0.7453575875058878,high,36.0,"[182, 136, 104, 80, 54, 18, 2, 2, 1, 0]"
piecewise_medium_medium_low_0_0,144,medium,14.323528906151617,medium,0.03951476988888137,low,36.0,"[144, 138, 132, 128, 122, 112, 98, 80, 35, 10, 4, 4, 4, 0]"
piecewise_medium_medium_low_0_1,197,medium,10.848802305386473,medium,0.049913251514480554,low,36.0,"[197, 185, 175, 167, 148, 119, 53, 9, 6, 6, 0]"
piecewise_medium_medium_low_1_0,143,medium,10.903910067195058,medium,0.06969379532840222,low,36.0,"[143, 138, 131, 124, 104, 84, 30, 4, 2, 2, 0]"
piecewise_medium_medium_low_1_1,177,medium,12.892377569589945,medium,0.038581493038485466,low,36.0,"[177, 170, 168, 164, 151, 127, 97, 46, 11, 3, 3, 3]"
piecewise_medium_medium_low_2_0,186,medium,11.737991628755422,medium,0.04850026009910699,low,36.0,"[186, 180, 167, 157, 136, 119, 87, 17, 1, 1, 1]"
piecewise_medium_medium_low_2_1,131,medium,13.512314375636128,medium,0.034852744404745936,low,36.0,"[131, 126, 120, 117, 111, 94, 82, 53, 11, 1, 1, 1, 0]"
piecewise_medium_medium_low_3_0,205,medium,11.170816099132999,medium,0.026854972995902424,low,36.0,"[205, 197, 193, 184, 157, 132, 56, 7, 1, 1, 0]"
piecewise_medium_medium_low_3_1,237,medium,12.247688905682525,medium,0.04753041027669361,low,36.0,"[237, 229, 221, 212, 191, 161, 128, 29, 2, 1, 1, 0]"
piecewise_medium_medium_low_4_0,153,medium,11.984891241666109,medium,0.051339738596442246,low,36.0,"[153, 152, 148, 137, 127, 112, 81, 23, 2, 2, 2, 0]"
piecewise_medium_medium_low_4_1,185,medium,12.888983037017715,medium,0.05581688577844975,low,36.0,"[185, 181, 179, 167, 161, 141, 115, 55, 13, 3, 3, 3]"
piecewise_medium_medium_low_5_0,186,medium,12.985461641473597,medium,0.046923217183426874,low,36.0,"[186, 177, 164, 161, 153, 130, 108, 50, 8, 4, 4, 4]"
piecewise_medium_medium_low_5_1,166,medium,10.79694047589542,medium,0.09127362048572737,low,36.0,"[166, 157, 141, 135, 116, 91, 33, 2, 1, 1, 0]"
piecewise_medium_medium_low_6_0,192,medium,12.785170593910607,medium,0.06165296590450433,low,36.0,"[192, 187, 179, 172, 160, 131, 109, 56, 11, 4, 3, 3]"
piecewise_medium_medium_low_6_1,176,medium,11.511209597310302,medium,0.05723087423265536,low,36.0,"[176, 171, 161, 152, 131, 110, 74, 16, 6, 5, 5]"
piecewise_medium_medium_low_7_0,216,medium,13.214898358365842,medium,0.011934879763829627,low,36.0,"[216, 206, 197, 195, 182, 155, 132, 71, 16, 4, 3, 2, 0]"
piecewise_medium_medium_low_7_1,222,medium,9.940360034750858,medium,0.04119596924943177,low,36.0,"[222, 205, 198, 184, 152, 115, 15, 4, 3, 0]"
piecewise_medium_medium_low_8_0,184,medium,8.230320392144847,medium,0.038839931922015646,low,36.0,"[184, 179, 178, 173, 165, 154, 133, 111, 81, 35, 11, 4, 4, 3, 3, 0]"
piecewise_medium_medium_low_8_1,213,medium,11.681248331827266,medium,0.04798761686046444,low,36.0,"[213, 205, 197, 186, 159, 130, 85, 16, 5, 5, 4]"
piecewise_medium_medium_low_9_0,216,medium,15.36857827651461,medium,0.06275115156624793,low,36.0,"[216, 209, 199, 184, 153, 119, 24, 6, 5, 5]"
piecewise_medium_medium_low_9_1,201,medium,12.190720818532949,medium,0.010070079738172255,low,36.0,"[201, 196, 190, 184, 165, 145, 115, 29, 8, 5, 5, 0]"
piecewise_medium_medium_medium_0_0,197,medium,11.799753814327321,medium,0.252568171152494,medium,36.0,"[197, 180, 169, 158, 142, 112, 83, 23, 3, 3, 3]"
piecewise_medium_medium_medium_0_1,168,medium,10.17410343480475,medium,0.33283722339242433,medium,36.0,"[168, 151, 136, 116, 95, 68, 19, 4, 4, 0]"
piecewise_medium_medium_medium_1_0,160,medium,11.901895046360616,medium,0.4124454574837099,medium,36.0,"[160, 132, 125, 115, 98, 67, 49, 6, 2, 2, 2]"
piecewise_medium_medium_medium_1_1,205,medium,10.933797920501151,medium,0.2741213969357002,medium,36.0,"[205, 183, 174, 155, 127, 97, 38, 8, 3, 3, 0]"
piecewise_medium_medium_medium_2_0,169,medium,10.914006122065608,medium,0.32095876926772116,medium,36.0,"[169, 157, 147, 135, 126, 119, 111, 103, 94, 84, 73, 63, 25, 10, 5, 0]"
piecewise_medium_medium_medium_2_1,169,medium,10.143140402425278,medium,0.276251422427223,medium,36.0,"[169, 160, 148, 136, 131, 122, 115, 98, 91, 85, 67, 31, 12, 5, 0]"
piecewise_medium_medium_medium_3_0,203,medium,12.923189224037055,medium,0.3338690222282007,medium,36.0,"[203, 184, 170, 154, 141, 116, 90, 38, 6, 1, 1, 1]"
piecewise_medium_medium_medium_3_1,204,medium,10.685652194223318,medium,0.3327219655305326,medium,36.0,"[204, 183, 169, 147, 119, 85, 22, 1, 1, 1]"
piecewise_medium_medium_medium_4_0,211,medium,9.333201080088092,medium,0.3405424073785965,medium,36.0,"[211, 200, 188, 180, 172, 158, 142, 128, 114, 97, 51, 19, 4, 2, 2, 2, 2, 0]"
piecewise_medium_medium_medium_4_1,131,medium,8.52426902212699,medium,0.28654256340820977,medium,36.0,"[131, 125, 120, 112, 107, 103, 93, 86, 63, 35, 13, 3, 1, 1, 1, 1, 0]"
piecewise_medium_medium_medium_5_0,208,medium,9.19143684791984,medium,0.3154961396383986,medium,36.0,"[208, 190, 182, 162, 156, 147, 134, 116, 102, 82, 34, 12, 5, 4, 4, 4, 4, 0]"
piecewise_medium_medium_medium_5_1,193,medium,13.267923162070103,medium,0.2714236521049139,medium,36.0,"[193, 175, 161, 148, 134, 112, 93, 48, 14, 4, 4, 4, 0]"
piecewise_medium_medium_medium_6_0,200,medium,18.064020829037272,medium,0.3208039681881126,medium,36.0,"[200, 183, 165, 150, 122, 102, 77, 20, 5, 4, 4]"
piecewise_medium_medium_medium_6_1,186,medium,13.236112748831074,medium,0.27886516117134896,medium,36.0,"[186, 169, 159, 147, 136, 114, 97, 56, 11, 5, 4, 3, 0]"
piecewise_medium_medium_medium_7_0,189,medium,11.807629425266114,medium,0.332652920970509,medium,36.0,"[189, 170, 156, 147, 118, 98, 70, 13, 2, 1, 0]"
piecewise_medium_medium_medium_7_1,194,medium,9.086090749883827,medium,0.25837633671154364,medium,36.0,"[194, 180, 168, 159, 153, 138, 126, 115, 103, 84, 37, 9, 2, 2, 1, 1, 1, 0]"
piecewise_medium_medium_medium_8_0,210,medium,15.497827737616738,medium,0.2595047039329971,medium,36.0,"[210, 193, 173, 153, 114, 79, 18, 4, 4, 3]"
piecewise_medium_medium_medium_8_1,203,medium,15.792847061385913,medium,0.25201196583303215,medium,36.0,"[203, 189, 170, 153, 118, 86, 22, 5, 4, 4]"
piecewise_medium_medium_medium_9_0,194,medium,11.634463147193138,medium,0.2637521609961666,medium,36.0,"[194, 179, 161, 152, 128, 107, 75, 12, 6, 4, 3]"
piecewise_medium_medium_medium_9_1,229,medium,14.189602119145103,medium,0.34811323906948055,medium,36.0,"[229, 209, 192, 175, 159, 139, 113, 87, 22, 6, 4, 4, 4, 0]"
piecewise_medium_medium_high_0_0,196,medium,10.467612023983683,medium,0.5702206373516081,high,36.0,"[196, 169, 146, 117, 86, 57, 14, 4, 4, 4]"
piecewise_medium_medium_high_0_1,192,medium,14.089411499819185,medium,0.7280154624742248,high,36.0,"[192, 166, 145, 127, 101, 78, 53, 33, 13, 2, 1, 1, 0]"
piecewise_medium_medium_high_1_0,162,medium,9.918827613973749,medium,0.6816920712099074,high,36.0,"[162, 142, 126, 113, 102, 87, 75, 62, 52, 42, 30, 11, 4, 2, 1, 1, 1, 0]"
piecewise_medium_medium_high_1_1,209,medium,15.807482890970856,medium,0.6574642785417106,high,36.0,"[209, 181, 150, 112, 84, 57, 12, 4, 4, 3]"
piecewise_medium_medium_high_2_0,203,medium,11.93930601777527,medium,0.650550499531644,high,36.0,"[203, 166, 135, 116, 90, 62, 37, 9, 1, 1, 1, 0]"
piecewise_medium_medium_high_2_1,185,medium,13.769042290523133,medium,0.8049114331290428,high,36.0,"[185, 152, 127, 101, 84, 55, 38, 23, 5, 0]"
piecewise_medium_medium_high_3_0,179,medium,9.543219341622239,medium,0.6765963141218948,high,36.0,"[179, 159, 141, 125, 112, 97, 79, 69, 57, 42, 24, 8, 2, 0]"
piecewise_medium_medium_high_3_1,189,medium,11.987511726214072,medium,0.7121066267883348,high,36.0,"[189, 155, 124, 104, 78, 54, 34, 6, 1, 1, 1, 0]"
piecewise_medium_medium_high_4_0,216,medium,15.741885529873278,medium,0.7150955003795905,high,36.0,"[216, 179, 143, 103, 79, 46, 13, 1, 1, 1]"
piecewise_medium_medium_high_4_1,180,medium,11.87144545875574,medium,0.672742529687426,high,36.0,"[180, 152, 130, 102, 89, 65, 43, 9, 1, 1, 1]"
piecewise_medium_medium_high_5_0,184,medium,14.090052929153067,medium,0.693003719232745,high,36.0,"[184, 147, 123, 108, 91, 69, 53, 39, 11, 3, 3, 3, 2]"
piecewise_medium_medium_high_5_1,244,medium,13.113988464109902,medium,0.6022445440845349,high,36.0,"[244, 206, 174, 147, 116, 94, 64, 26, 6, 3, 3, 3, 0]"
piecewise_medium_medium_high_6_0,194,medium,9.984364107107027,medium,0.6333613283708158,high,36.0,"[194, 165, 140, 108, 76, 47, 9, 4, 3, 0]"
piecewise_medium_medium_high_6_1,208,medium,16.589757299554435,medium,0.8952566788557412,high,36.0,"[208, 171, 129, 105, 62, 42, 15, 4, 4, 3, 0]"
piecewise_medium_medium_high_7_0,251,medium,12.444611968798608,medium,0.7395407219853347,high,36.0,"[251, 210, 179, 135, 105, 75, 51, 16, 3, 2, 1]"
piecewise_medium_medium_high_7_1,143,medium,13.124850964407406,medium,0.7148148737907661,high,36.0,"[143, 117, 104, 89, 67, 51, 33, 17, 4, 2, 1, 0]"
piecewise_medium_medium_high_8_0,177,medium,11.897368496509149,medium,0.6683956212652405,high,36.0,"[177, 157, 133, 99, 69, 50, 31, 5, 2, 1]"
piecewise_medium_medium_high_8_1,257,medium,13.164081496251153,medium,0.6017722374693367,high,36.0,"[257, 222, 185, 160, 126, 93, 68, 36, 10, 4, 4, 3, 0]"
piecewise_medium_medium_high_9_0,187,medium,14.067358283100969,medium,0.7080488402195898,high,36.0,"[187, 157, 133, 111, 93, 77, 56, 38, 11, 4, 3, 3, 3]"
piecewise_medium_medium_high_9_1,164,medium,10.824586048358132,medium,0.7234406442054865,high,36.0,"[164, 134, 108, 86, 63, 46, 12, 2, 2, 2, 0]"
piecewise_medium_high_low_0_0,195,medium,32.45872173970224,high,0.017607249851234207,low,36.0,"[195, 190, 184, 178, 174, 164, 149, 133, 110, 54]"
piecewise_medium_high_low_0_1,184,medium,27.663423315465806,high,0.024759601102785005,low,36.0,"[184, 177, 171, 165, 158, 141, 124, 97, 34, 7]"
piecewise_medium_high_low_1_0,187,medium,42.16531604505238,high,0.044279090483761635,low,36.0,"[187, 183, 179, 177, 174, 170, 163, 147, 134, 119]"
piecewise_medium_high_low_1_1,179,medium,37.309252661513646,high,0.034214816881768695,low,36.0,"[179, 176, 173, 169, 166, 163, 151, 132, 116, 92]"
piecewise_medium_high_low_2_0,203,medium,34.01309725556878,high,0.05117036972243295,low,36.0,"[203, 195, 190, 182, 177, 167, 150, 128, 114, 70]"
piecewise_medium_high_low_2_1,202,medium,26.813381771816648,high,0.042800143405794196,low,36.0,"[202, 195, 185, 178, 167, 143, 127, 84, 18, 1]"
piecewise_medium_high_low_3_0,260,medium,48.40893165903854,high,0.03733638389046086,low,36.0,"[260, 255, 251, 251, 246, 242, 233, 226, 208, 195]"
piecewise_medium_high_low_3_1,201,medium,31.482866050282865,high,0.0454250251779792,low,36.0,"[201, 195, 192, 187, 179, 167, 149, 130, 100, 23]"
piecewise_medium_high_low_4_0,188,medium,34.509736938980915,high,0.03274661020175576,low,36.0,"[188, 184, 183, 180, 172, 166, 154, 142, 116, 84]"
piecewise_medium_high_low_4_1,250,medium,39.29444816964917,high,0.008092749787507389,low,36.0,"[250, 247, 245, 244, 238, 230, 222, 203, 186, 158]"
piecewise_medium_high_low_5_0,190,medium,34.154069992204015,high,0.0936287134125428,low,36.0,"[190, 180, 176, 166, 163, 159, 138, 124, 101, 60]"
piecewise_medium_high_low_5_1,220,medium,44.32631184847935,high,0.047198701520482174,low,36.0,"[220, 207, 206, 199, 192, 189, 186, 179, 157, 149]"
piecewise_medium_high_low_6_0,195,medium,47.10670618871393,high,0.05962873703478717,low,36.0,"[195, 190, 190, 187, 180, 179, 174, 164, 147, 130]"
piecewise_medium_high_low_6_1,287,medium,32.74511312765577,high,0.05832313678599457,low,36.0,"[287, 280, 274, 264, 255, 235, 204, 180, 144, 71]"
piecewise_medium_high_low_7_0,206,medium,30.566414489127517,high,0.08270041052127301,low,36.0,"[206, 196, 183, 180, 176, 158, 141, 119, 75, 22]"
piecewise_medium_high_low_7_1,195,medium,29.7978647576874,high,0.07808540923859913,low,36.0,"[195, 185, 177, 172, 167, 147, 126, 103, 50, 12]"
piecewise_medium_high_low_8_0,211,medium,40.21875240903531,high,0.08215321820705668,low,36.0,"[211, 204, 201, 196, 189, 177, 171, 150, 136, 117]"
piecewise_medium_high_low_8_1,228,medium,40.93625886718286,high,0.06247082956897513,low,36.0,"[228, 222, 219, 215, 207, 197, 190, 169, 150, 135]"
piecewise_medium_high_low_9_0,204,medium,46.69035039348634,high,0.05867226685357717,low,36.0,"[204, 199, 196, 191, 187, 181, 179, 167, 156, 146]"
